Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2011-01-31,32.848106384277344,33.47751158632951,32.38881275411496,32.609953875238936,10372393
2011-02-01,32.541908264160156,33.20533388653767,32.49087410412841,33.00120186091949,5685819
2011-02-02,32.50788879394531,32.83109594463666,32.099627008479686,32.677998063493874,9759510
2011-02-03,33.562557220458984,33.66462321332694,32.33776992055141,32.49086775622637,8272335
2011-02-04,33.10326385498047,34.089898782684685,33.052232008398406,33.49451647204139,13585721
2011-02-07,33.273372650146484,33.51152510982914,32.83108819230494,33.12027480515436,10075695
2011-02-08,32.55892562866211,33.68164505393045,32.47387098691422,33.68164505393045,6969251
2011-02-09,32.62696838378906,33.06925297559428,32.23571565335358,33.001207417428255,15914271
2011-02-10,32.45685577392578,33.086258664368096,32.337778366603274,32.54191040565484,15041071
2011-02-11,32.969879150390625,33.34608997742188,32.747570538615946,33.004078869532776,16032113
2011-02-14,33.70519256591797,33.94459980980513,32.85016503817053,33.02117054372002,9448315
2011-02-15,33.773590087890625,33.94459557209144,33.44868013179116,33.68808734579022,6653191
2011-02-16,33.72229766845703,33.79069941508694,33.58549417519721,33.670996938337325,3070813
2011-02-17,33.72229766845703,33.84200246461754,33.60259287229652,33.72229766845703,2410838
2011-02-18,33.55128860473633,33.859097591822895,33.24347961764976,33.72229411298679,7982842
2011-02-21,33.84199142456055,33.85909011608186,33.19216924503651,33.19216924503651,9078739
2011-02-22,33.67100143432617,33.82490596464661,33.448692828831135,33.688100133708616,6311548
2011-02-23,34.06429672241211,34.28660521991831,33.68808376934627,33.68808376934627,28541975
2011-02-24,33.602603912353516,34.201125770388145,33.14089023134849,34.03011786851278,14267832
2011-02-25,33.92750549316406,34.14981175130304,32.9869750912653,33.705196915614174,31955636
2011-02-28,33.84199142456055,35.705950589065296,33.41447774832505,34.303704803248806,128195783
2011-03-01,34.03009796142578,34.23530546810364,33.51708151414144,34.03009796142578,22095525
2011-03-03,33.961700439453125,34.5089189787757,33.705192184035155,33.705192184035155,12055696
2011-03-04,33.859092712402344,34.184004986783755,33.73939026552368,33.961696466448565,5797710
2011-03-07,33.5341796875,33.824889910782446,32.86725882636921,33.824889910782446,6845096
2011-03-08,33.49998474121094,33.824894712561914,32.730460026185256,33.51708343490538,8299919
2011-03-09,33.5341796875,33.688084144774784,33.380275230225216,33.51707867682278,4984092
2011-03-10,33.65388870239258,33.82489419198869,33.27767569751697,33.517082919069445,4963678
2011-03-11,33.5341796875,33.72228616612922,33.34607320887078,33.34607320887078,6148250
2011-03-14,33.79069900512695,33.89330278353244,33.39738722721859,33.39738722721859,4743614
2011-03-15,33.431583404541016,33.602588910660245,33.19217615985622,33.465785433529106,7316083
2011-03-16,33.72229766845703,33.85910116171686,33.517090109156406,33.53419112566661,3548194
2011-03-17,33.636783599853516,33.70518532349332,33.44867712028646,33.44867712028646,4312518
2011-03-18,33.49998474121094,33.85909441936124,33.380279968887216,33.688088927133315,7614611
2011-03-21,33.3118896484375,33.55129695569478,33.260586591546584,33.44869316132417,3473055
2011-03-22,33.29479217529297,33.48289876510348,33.10668558548246,33.48289876510348,3536038
2011-03-23,33.328983306884766,33.63679230260752,33.20927851998663,33.29478127651081,5655111
2011-03-24,33.49998474121094,33.5854874873249,33.22637548976416,33.51708343490538,7807585
2011-03-25,33.568389892578125,33.65389264739906,33.36318235324361,33.58549090742444,8602591
2011-03-28,33.89330291748047,33.99590669629145,33.4828901216474,33.53419085134746,11509824
2011-03-29,34.13271713256836,34.32082371208939,33.77360499337572,33.89330981291038,8985339
2011-03-30,34.54312515258789,34.662827627834744,34.14981105543458,34.201114104321114,4832583
2011-03-31,34.85093307495117,35.17584309672964,34.30371448712683,34.543124068931725,15647437
2011-04-01,35.85986328125,36.08217183557561,34.66282471297734,34.66282471297734,22114974
2011-04-04,36.21897506713867,36.68069086806914,35.63755680184854,35.63755680184854,10060811
2011-04-05,35.97957229614258,36.33868437272914,35.620460219556016,36.082176077940304,7752278
2011-04-06,35.92826843261719,36.560989806544605,35.79146493958953,35.9111697355469,5371783
2011-04-07,35.89406967163086,36.492589028479564,35.70596312416765,35.92826938608993,5888794
2011-04-08,35.87696075439453,36.06506726043567,35.4323460090456,35.92826147449192,3282029
2011-04-11,35.654659271240234,35.89406652913763,35.43235070936992,35.58625520948891,2761151
2011-04-13,35.99667739868164,36.18478164734812,35.24425112637091,35.26135214518001,5725109
2011-04-15,35.92826843261719,36.15057700805074,35.79146493958953,35.92826843261719,2726721
2011-04-18,35.63755798339844,36.304479025090124,35.517853195659356,35.9111672700801,3846832
2011-04-19,35.38105392456055,35.825668778428614,35.227149407293794,35.825668778428614,2130742
2011-04-20,35.654659271240234,35.825664786797056,35.2613451938131,35.825664786797056,3816903
2011-04-21,35.77436065673828,35.911166456685805,35.500751376253916,35.654658191121214,3804886
2011-04-25,35.75725555419922,36.047965816370585,35.56915136981701,35.56915136981701,1583736
2011-04-26,35.6717529296875,35.962463192844176,35.26134021419193,35.91116247318613,4390914
2011-04-27,35.68886184692383,35.91117042663557,35.48365660343329,35.74016489735466,2846797
2011-04-28,35.58625793457031,35.740164765885744,35.44945443941318,35.620459968065056,5158203
2011-04-29,35.75725555419922,36.0821678423003,35.4494465984734,35.58625006337145,3615042
2011-05-02,36.389976501464844,36.5267822846584,35.56915107994507,35.56915107994507,5731198
2011-05-03,35.56916046142578,36.424188134112846,35.43235464214925,36.25318259957543,3804669
2011-05-04,35.6717529296875,35.774356688414,35.07323370976176,35.44944671862211,4044546
2011-05-05,34.833839416503906,35.67176617156852,34.47472728735871,35.56916469416527,5204752
2011-05-06,35.26133728027344,35.449443769052216,34.85092459892625,34.91932632591574,2973311
2011-05-09,35.12453842163086,35.50074912899777,35.05613668569238,35.278442907345074,3424009
2011-05-10,35.00484085083008,35.466556722439364,34.88513836814652,35.07324260085082,1276536
2011-05-11,35.620452880859375,35.740157654863054,34.936430902347965,34.936430902347965,5173641
2011-05-12,34.6799201965332,35.6204503501654,34.611518467423835,35.6204503501654,2199955
2011-05-13,34.66282653808594,35.12454236649476,34.560222762949444,34.64572552232806,3389298
2011-05-16,34.81672286987305,34.95352864441806,34.64571739124947,34.74832114230567,2643860
2011-05-17,34.71413040161133,35.05614144716766,34.66282735313137,34.81673185974955,2042475
2011-05-18,34.66282653808594,35.19294411011549,34.577323778707324,34.81673104108528,3314783
2011-05-19,33.80780029296875,34.86803547932301,33.63679476738973,34.67992893730391,2532955
2011-05-20,34.54312515258789,34.74833038990144,33.636794483034414,33.73939826139662,1959647
2011-05-23,34.06429672241211,34.30370391099488,33.859089235392545,34.30370391099488,1694918
2011-05-24,33.79069900512695,34.67992865876004,33.65389551352688,34.18401310244619,9876185
2011-05-25,33.192176818847656,34.01300465616289,32.986971599076846,33.85909784207145,5753045
2011-05-26,32.67915344238281,33.48288009644343,32.491046957452646,33.34607432585323,4935316
2011-05-27,33.39738464355469,33.499988414022624,32.73046361462916,32.73046361462916,4500032
2011-05-30,33.859092712402344,33.94459545420581,33.2263738147029,33.51708174518849,8167114
2011-05-31,34.56022262573242,34.67992741615152,33.859099537729364,33.927503600489295,7467651
2011-06-01,34.42341232299805,34.628619831824,34.14980308436689,34.38921029839028,1794961
2011-06-02,33.944602966308594,34.61152635549718,33.85910020558296,34.201113567896314,4461069
2011-06-03,34.54312515258789,34.85093416826365,33.94460349871017,33.94460349871017,5649415
2011-06-06,34.71413040161133,34.79963316300041,34.09851005572776,34.47472081419322,4910297
2011-06-07,34.69702911376953,34.782531874489116,34.49182156027819,34.594425337023864,6516069
2011-06-08,34.66282653808594,34.71412958535958,34.32081550057149,34.389217244192224,14162904
2011-06-09,34.71413040161133,34.833832875909536,34.50892284651319,34.54312487883316,6989160
2011-06-10,34.61151885986328,34.81672404951809,34.37211164556083,34.71412261439585,7661567
2011-06-13,35.073238372802734,35.22714519105984,34.38921631623153,34.54312313448864,2849421
2011-06-14,35.46656036376953,35.56916415904042,34.93644268771264,34.93644268771264,4458752
2011-06-15,34.81672286987305,35.517845796111764,34.66281840299388,35.4836460920332,2533103
2011-06-16,34.885128021240234,35.05613350527748,34.49181401630837,34.74832224236424,2472762
2011-06-17,35.12453842163086,35.22714218524385,34.731224381016176,34.748325394853424,2524363
2011-06-20,34.868038177490234,35.46655756333157,33.87620466073509,34.90223789360596,6194464
2011-06-21,34.66282653808594,35.039039607116145,34.33791651632937,34.81673104108528,5126564
2011-06-22,34.987728118896484,35.021930142160855,34.560214425143016,34.6628181755259,2408781
2011-06-23,34.97063446044922,35.158738657248826,34.81672765301599,34.902230404074196,3746535
2011-06-24,35.44945526123047,35.620460793846725,34.81673386278591,34.88513793136119,5675164
2011-06-27,37.05690002441406,37.39891100566933,34.97063211099277,34.97063211099277,29869389
2011-06-28,37.313411712646484,37.58701866743688,36.97140069974786,37.41601316098757,13872282
2011-06-29,37.655426025390625,37.792229514774284,37.24501091841801,37.38181672721249,13356359
2011-06-30,37.45022201538086,38.1342441658418,36.95430642017888,37.621227552996096,30432762
2011-07-01,37.70672607421875,37.87773159257057,37.416015765256354,37.62122331504285,23953730
2011-07-04,37.775123596191406,38.10003358086801,37.51861534732926,37.74092388798943,5307022
2011-07-05,37.48440933227539,37.74091753797934,36.93719089900957,37.62121278088678,10665833
2011-07-06,37.29630661010742,37.51861281636051,37.12530112240185,37.36470834130757,3270036
2011-07-07,37.60411834716797,37.72382312519769,37.09110184603007,37.45021386070871,5856910
2011-07-08,37.34761428833008,37.877731862886066,37.22791181627602,37.36471530416946,12625687
2011-07-11,36.93720626831055,37.21081559879029,36.35578557126192,37.12531282797857,2848918
2011-07-12,37.00559616088867,37.27920540367743,36.44127666274742,36.83459067407199,2954427
2011-07-13,37.68962097167969,38.065833999023866,37.005598972443394,37.039801000169426,3819442
2011-07-14,37.313411712646484,37.7238244642427,37.039802438445456,37.45021519004168,10479376
2011-07-15,37.70672607421875,38.37364713190868,37.05690603224616,37.05690603224616,8242815
2011-07-18,37.3989143371582,37.929029549798116,37.29631056975962,37.77512505840554,2085379
2011-07-19,37.56991958618164,37.740925090873375,37.1424058244523,37.17660553374428,2972184
2011-07-20,37.33051300048828,37.77512781201856,37.22791154502119,37.501518518814486,4177419
2011-07-21,36.93720626831055,37.45022289318091,36.64649591978623,37.279217351557456,3008285
2011-07-22,37.467315673828125,37.67252088701411,36.714891919991686,36.93719814746248,3369044
2011-07-25,37.10820770263672,37.45021874802836,36.69779491204892,37.416016715724865,7429567
2011-07-26,37.279212951660156,37.56992326587324,36.6806936266186,36.937201908779265,5770592
2011-07-27,36.646488189697266,37.33051021190574,36.42418196024376,37.15950470635362,7214188
2011-07-28,36.09927749633789,36.59519542583762,35.449457361657785,36.287384057243536,13905358
2011-07-29,35.94536209106445,36.81749055897057,35.00483189064638,35.56915140254347,9768024
2011-08-01,36.749088287353516,37.1766020085447,35.94536156374994,35.94536156374994,4672455
2011-08-02,36.92008972167969,37.039794478232736,36.50967705828514,36.731983241129235,3239197
2011-08-03,35.791473388671875,36.81750678682163,35.26135566907888,36.441293613068815,12800281
2011-08-04,35.74015426635742,36.5609796349849,35.50074474104835,36.11636492722408,6939466
2011-08-05,34.987728118896484,35.46654484754651,34.252405493404616,34.37211025541968,12075758
2011-08-08,35.039031982421875,35.51784640298502,33.65388711802167,33.705187834721194,13716718
2011-08-09,34.85093307495117,35.46655340640085,33.859099674445915,33.859099674445915,7228990
2011-08-10,35.41523742675781,35.70594763027214,34.902221057786605,35.07322651411034,5126905
2011-08-11,35.227142333984375,35.65465608466814,34.98773277807303,35.00483379198249,6299073
2011-08-12,35.43233871459961,35.774349629933646,35.22713355704517,35.4836417435457,6421148
2011-08-16,35.43233871459961,35.87695336841585,35.261333256932595,35.58624316261793,4242848
2011-08-17,35.27843475341797,35.808552143383245,35.12453030327579,35.12453030327579,7430913
2011-08-18,35.10744094848633,35.51785372491912,34.76542991489054,35.39815125480705,5110388
2011-08-19,34.56022262573242,35.073239179967224,34.04720607149761,34.20111289329668,5245806
2011-08-22,35.2955436706543,35.43234714156023,34.1156061960065,34.54311994185067,3059716
2011-08-23,34.61151885986328,35.70595349625328,34.54311712997834,35.34684151509444,2837432
2011-08-24,34.9022331237793,35.14164270092637,34.303713819733105,35.02193791235283,6888368
2011-08-25,34.098514556884766,35.056146074736326,33.859104937863506,34.902239228390904,13758009
2011-08-26,33.328983306884766,34.20111188731351,33.03827300693828,34.09850811560236,9286925
2011-08-29,34.18400955200195,34.2524112906976,33.17507520845132,33.243479266557586,6345123
2011-08-30,34.2695198059082,34.57732885711512,33.94460741702063,34.5431291399872,3821904
2011-09-02,33.97880554199219,35.911169356953984,33.6367944936178,35.29554900599792,8166250
2011-09-05,33.22637939453125,34.030103910810034,33.07247489732133,33.9104014438293,7422597
2011-09-06,33.03582000732422,33.57284731132446,32.654703249738816,33.57284731132446,14848826
2011-09-07,33.5381965637207,33.86734154412918,33.12243435953933,33.15708218890551,11526455
2011-09-08,33.330326080322266,33.88467505975342,33.03582649619339,33.81538173102993,7049237
2011-09-09,33.29566955566406,33.59016906297009,33.070465708648356,33.29566955566406,6782680
2011-09-12,32.689353942871094,33.15708797269135,32.39485439081494,32.931881741812234,5271294
2011-09-13,32.775970458984375,33.03582216990032,32.65470538736643,32.86258769595636,4033213
2011-09-14,32.89723587036133,33.035822511090636,32.412177928522844,32.93188135572218,4248247
2011-09-15,33.26102828979492,33.399617288084386,32.53344485993684,32.98385499250218,8283475
2011-09-16,34.525638580322266,34.73352088568835,33.174408294728494,33.399614517148905,6853575
2011-09-19,33.93662643432617,34.733505110105284,33.79803751048007,34.09253691771643,3721222
2011-09-20,34.231136322021484,34.61225306839154,33.867343491330566,33.867343491330566,4399666
2011-09-21,34.387046813964844,34.54295970520814,34.00593241779036,34.05790181510966,2182138
2011-09-22,33.3476448059082,34.109878405782155,33.157088755582755,34.0925544876681,3792171
2011-09-23,33.27834701538086,33.67678767994008,32.81061538695402,33.08778864099538,3612112
2011-09-26,33.00117492675781,33.41693955138972,32.75864712881785,33.27835055996476,1880644
2011-09-27,33.486228942871094,33.71143279675124,33.10511219822795,33.41693563011126,1273121
2011-09-28,33.728759765625,33.815377001826434,33.22638026558525,33.53820137605326,4398260
2011-09-29,33.76340866088867,34.283112094427594,33.312998548559676,33.53820242990268,9460952
2011-09-30,34.10988235473633,34.33508626736209,33.60750041948249,33.60750041948249,6946805
2011-10-03,33.728759765625,34.005935391398175,33.330321418955556,33.93664207236561,7517061
2011-10-04,33.20905685424805,33.971288074502205,33.12243961672728,33.53820188689837,2740436
2011-10-05,33.22637176513672,33.62481000987195,33.08778281288449,33.27834115370486,3503641
2011-10-07,33.6941032409668,34.24845434953594,33.43425159938294,33.57284055134638,4435678
2011-10-10,33.971290588378906,34.09255566973878,33.46891104351094,33.46891104351094,8326437
2011-10-11,34.19649124145508,34.31775395334608,33.78072665884955,34.12719557792567,5044978
2011-10-12,34.33507537841797,34.57760313424872,33.98860648447616,34.54295765464008,4905765
2011-10-13,34.42169189453125,34.61225025221175,34.05789909343985,34.3350746728258,3531871
2011-10-14,34.26578140258789,34.6642196830085,34.14451635221161,34.21380965972269,5039179
2011-10-17,33.90199661254883,34.369730660654184,33.71143820963024,34.23114166323926,1605713
2011-10-18,34.00592803955078,34.19648638792512,33.607487429378544,33.607487429378544,2025955
2011-10-19,34.62957763671875,34.820136013495144,34.10987425440645,34.30043028154009,5145909
2011-10-20,34.30043029785156,34.612253737172885,34.19649150105388,34.33507812987929,2881549
2011-10-21,34.30043029785156,34.68154705158559,34.04057860657184,34.213813067424994,2127672
2011-10-24,34.90675735473633,35.07999183590836,34.68155111942687,34.7335228735643,3334756
2011-10-25,35.99812698364258,36.29262648698556,34.85477914959215,34.92407245930738,7605862
2011-10-28,36.379241943359375,37.418648587496214,35.77292140094622,36.552476384048845,8504582
2011-10-31,36.32727813720703,36.5871298550069,35.82489861938923,36.3792498905528,4561310
2011-11-01,35.91151809692383,36.43122156491527,35.68631420065146,36.119400423977666,2155435
2011-11-02,35.720951080322266,36.01545058106976,35.478423323635106,35.68630560059128,2429706
2011-11-03,36.06743240356445,36.2233429901838,35.703639468357046,35.85955240461978,2676760
2011-11-04,35.98080825805664,36.37924895825801,35.824897701300856,36.37924895825801,2070811
2011-11-08,35.98080825805664,36.032780010070525,35.824897701300856,35.98080825805664,923114
2011-11-09,35.87685775756836,36.257974441148946,35.8248883687357,36.032770623350984,3342820
2011-11-11,36.535160064697266,36.63910122064593,35.68631159879531,35.859546075495416,7747315
2011-11-14,36.50050354003906,37.07217858683989,36.22332797337585,36.65641406202387,8136060
2011-11-15,35.89418029785156,36.604441899378365,35.77291761199816,36.05009080803007,2602442
2011-11-16,36.102073669433594,36.500512023740605,35.58237024226291,35.58237024226291,5559879
2011-11-17,35.738285064697266,36.50051637890007,35.61701997736451,35.85955015203002,4564324
2011-11-18,34.976036071777344,35.859532026747864,34.07521620599524,35.686297617916075,6971425
2011-11-21,34.317752838134766,34.99336908809213,34.09254898791075,34.473663376723906,5725408
2011-11-22,33.91932678222656,34.47367582512295,33.64215108595662,34.47367582512295,5742603
2011-11-23,32.931884765625,33.8500289918647,32.620063616875335,33.728763906438054,4916261
2011-11-24,33.018489837646484,33.43425199922431,32.79328601877084,33.226372093256565,10127464
2011-11-25,33.39961624145508,33.67679187970518,32.84526496495488,33.13976452115367,7728058
2011-11-28,33.64213943481445,33.8673432883654,33.330318353029654,33.64213943481445,5436096
2011-11-29,32.98384475708008,33.884662393029345,32.914549104617365,33.74607578738864,5379923
2011-11-30,34.33507537841797,34.612250963499925,33.01849311151058,33.07046485538739,13613461
2011-12-01,34.64689636230469,35.339834101579385,34.47365957784361,34.64689636230469,4222484
2011-12-02,35.82489013671875,36.03277240159317,34.612249074117,34.66421846551439,5707744
2011-12-05,35.565040588378906,35.84221617475878,35.28786500199902,35.40913005530353,2957969
2011-12-07,35.738285064697266,36.2233407147418,35.28787490414548,35.35716823277424,5975381
2011-12-08,34.43901443481445,35.8248899268105,34.30042547582939,35.66897940388942,5809203
2011-12-09,34.144527435302734,34.21382076530598,33.642147855725106,33.79805843564323,4296964
2011-12-12,33.46890640258789,34.43901987001797,33.157085307533805,34.30043088916065,8160604
2011-12-13,34.33507537841797,34.612250963499925,33.122434249621634,33.3996098347036,3981949
2011-12-14,33.38228988647461,34.47366609220876,33.261024819329556,34.28311005761344,5776327
2011-12-15,34.42169189453125,34.76816078135306,32.879905818102706,32.8972297323723,12973287
2011-12-16,33.988609313964844,35.097309396947345,33.46890592978779,34.38704763531015,12589918
2011-12-19,34.35240173339844,34.59492950645808,33.34764045980457,33.46890552115576,4820722
2011-12-20,33.79804992675781,34.45634227016733,33.520874326882364,34.45634227016733,6670657
2011-12-21,33.91932678222656,34.24847189357809,33.60750324280656,34.1272067921964,10259801
2011-12-22,34.87209701538086,34.99336204857936,33.78071876552096,33.867335975050686,3456402
2011-12-23,35.079986572265625,35.32251433958732,34.49098754494376,34.82013488949751,3249611
2011-12-26,34.94140625,35.02802349903622,34.71620234236312,34.85478900096378,1273482
2011-12-27,34.28310775756836,34.924073834730834,33.65946324628492,34.90675226885179,4187065
2011-12-28,34.71620178222656,34.976053525142596,34.092557129299436,34.36973279167185,3375709
2011-12-29,34.64689636230469,34.82013079712336,34.36972079666632,34.64689636230469,2924882
2011-12-30,34.681541442871094,34.92406917891525,34.421689793614696,34.646895966089,2087779
2012-01-02,34.64689636230469,34.73351357971402,34.14451462161661,34.52563131807465,1861469
2012-01-03,34.95872116088867,35.114631699047145,34.64690008457172,34.768162792187134,3372939
2012-01-04,35.166603088378906,35.443776331343095,34.421693536395416,34.9240729763213,3739279
2012-01-05,35.097312927246094,35.426460316713396,34.87210904464078,35.14928468067709,5389056
2012-01-06,34.56028366088867,35.09730859928571,34.24846022768364,35.062663117580286,7340405
2012-01-09,35.131954193115234,35.27054081039589,34.33507526964506,34.33507526964506,2368495
2012-01-10,35.5477180480957,35.79024581443927,35.010690769278945,35.010690769278945,3215986
2012-01-11,34.71620178222656,35.58237425861335,34.612260615131504,35.58237425861335,4377469
2012-01-12,34.83746337890625,35.13196295109609,34.45634891155586,35.13196295109609,4082544
2012-01-13,35.322513580322266,35.40913080604978,34.820134141031204,34.854779621536636,5766505
2012-01-16,34.69886779785156,35.32251226988141,34.56028118168606,34.92407163653114,4899595
2012-01-17,34.82014083862305,35.079992565787606,34.6815518410161,34.82014083862305,10428799
2012-01-18,34.33507537841797,35.079984910178396,34.057899793336006,34.94139594281613,6295415
2012-01-19,34.62957763671875,35.062663788645665,34.33507811355135,34.49098865831648,8276461
2012-01-20,35.14928436279297,35.40913607866889,34.61225701338747,34.64690484869478,6881600
2012-01-23,34.99336624145508,35.77292122062826,34.87210119372671,35.3398351210876,18551268
2012-01-24,34.83746337890625,35.16661078887483,34.664228889298855,34.924080623709955,10219894
2012-01-25,34.94140625,35.166612507280135,34.49099608508298,35.02802349903622,13171474
2012-01-27,35.738285064697266,36.361929721642554,35.04534707912321,35.16661216645596,9816649
2012-01-30,35.25321578979492,35.859536292838115,35.07998136035401,35.33983300451538,4243234
2012-01-31,36.06743240356445,36.3099602438216,35.20125986718652,35.33984888279302,10322025
2012-02-01,35.668983459472656,36.17136291251356,35.5650423158263,36.17136291251356,10757718
2012-02-02,36.41388702392578,36.7430319877117,35.565038743748694,35.755597096353945,11556658
2012-02-03,37.054866790771484,37.52260085932321,36.500515476165226,36.569808803080214,11926606
2012-02-06,37.76512908935547,37.93836358334988,36.84698486139914,37.31471893504135,9084488
2012-02-07,37.33203125,38.19820345072924,37.020210197594466,37.93835179051047,6079363
2012-02-08,37.3147087097168,38.3714393034362,36.77768145556668,37.626532123243905,11508450
2012-02-09,37.69581604003906,38.28481254154102,37.38399270420251,38.128902048443734,11499785
2012-02-10,37.19344711303711,37.85173708954483,36.72571315365772,37.2107686784905,8590813
2012-02-13,38.27556610107422,38.57227679666125,37.12363366217998,37.12363366217998,15608851
2012-02-14,38.188289642333984,38.48500026888278,37.96139495187941,38.22319761038109,5735198
2012-02-15,38.642093658447266,39.47986385199454,38.15339615434149,38.22320974531595,15930040
2012-02-16,38.642093658447266,39.183153131247344,38.13594216477673,38.50246647649837,3862429
2012-02-17,38.99115753173828,39.619484481156675,38.74680882009897,39.09587908452205,8544515
2012-02-21,38.58972930908203,39.095880740477334,38.485007751862646,38.93879958829043,6934289
2012-02-22,38.38028335571289,39.34022655253045,38.293015792365836,38.519912877438664,5872252
2012-02-23,39.32278060913086,39.828934473895224,38.25811801236768,38.25811801236768,18016976
2012-02-24,39.898746490478516,40.21291357667865,39.37514336018883,39.462410943117895,10958004
2012-02-27,38.93879699707031,40.143088906741625,38.78171585533652,40.143088906741625,11266052
2012-02-28,39.02606964111328,39.58458070301119,38.659545351167615,39.09588322793996,9416477
2012-02-29,39.4449577331543,39.759120090998046,39.09588739453469,39.183154979189595,7991077
2012-03-01,39.270423889160156,39.65440222151429,38.92135353875997,39.04352910831397,2777389
2012-03-02,39.18314743041992,39.44495013394742,38.85153114607528,39.21805540447064,3172662
2012-03-05,38.50246047973633,39.21805500216092,38.10102825140826,39.060971487828404,3649302
2012-03-06,38.76426696777344,39.02606969419293,38.258115503485996,38.502464241353955,4557989
2012-03-07,37.90904235839844,38.50246135365236,37.28071538865957,38.397739797481826,15488701
2012-03-09,38.450096130371094,38.65953922494601,38.08357426579116,38.08357426579116,3852720
2012-03-12,38.69445037841797,39.04352065322507,38.34538010361087,38.746809972725316,5124092
2012-03-13,38.86898422241211,39.148238539137836,38.39773842019004,38.86898422241211,9731037
2012-03-14,39.305328369140625,39.58458273075228,38.93880406041956,39.183152810472066,4398722
2012-03-15,38.5199089050293,39.54966557287284,38.31046582768177,39.2005953554829,4513645
2012-03-16,37.62978744506836,39.09588219898058,37.43779831088457,38.57227676063447,3682825
2012-03-19,37.64724349975586,37.85668426622075,36.79201934301607,37.76941668837257,3294232
2012-03-20,37.50761032104492,37.97885614268403,37.17599403080615,37.64723985244526,3413743
2012-03-21,37.96140670776367,38.18830146848299,37.2458120794637,37.49016082961172,3430274
2012-03-22,37.08872985839844,37.94395164332918,36.75711117050213,37.699602900103905,3948023
2012-03-23,37.59488296508789,37.76941812743426,36.89674231570245,37.21090466101204,3647743
2012-03-26,36.984004974365234,37.52506437908176,36.73965625305967,37.350529239965745,4778733
2012-03-27,36.91419219970703,37.402889653008856,36.58257353430467,37.35053005704237,5834802
2012-03-28,37.07126998901367,37.315618693479,36.739653721004714,37.08872397517923,4875221
2012-03-29,36.931636810302734,37.17598785785858,36.652382528439944,37.07126631851806,12199593
2012-03-30,37.7519645690918,38.17085085733692,36.93164834977721,36.93164834977721,8544753
2012-04-02,37.90904235839844,38.170845065182604,37.577423702644374,37.734507220542326,8676278
2012-04-03,38.43265151977539,38.572278696762474,37.87413807725796,38.101032831683106,3566758
2012-04-04,38.69445037841797,38.85153152862431,38.13593699181289,38.41519368511543,3850338
2012-04-09,38.29301452636719,38.694446724862445,37.89158469515602,38.4326440434767,4475284
2012-04-10,38.53736877441406,38.85153345771018,38.08357928846038,38.29302004337337,4598397
2012-04-11,38.99115753173828,39.09587908452205,38.06612227793081,38.06612227793081,4023851
2012-04-12,39.00862121582031,39.72421354195394,38.781726434453766,38.973713233786306,5102969
2012-04-13,39.095882415771484,39.549674271644655,38.589730962687135,39.095882415771484,6602489
2012-04-16,39.043521881103516,39.35768419139627,38.83407876271876,39.07842748931139,4350870
2012-04-17,39.65439224243164,39.75911142737112,38.74680861287191,38.799168205341644,9477019
2012-04-18,39.74166488647461,40.23036236958796,39.51476776644843,39.689302920029554,4441325
2012-04-19,40.02091598510742,40.14309152959647,39.549672529116116,39.61948611141657,2496045
2012-04-20,39.74166488647461,40.26527034721799,39.54967574407846,39.86384044089521,2778756
2012-04-23,38.6595458984375,39.96855954728511,38.46755675648295,39.60203525215088,3854809
2012-04-24,38.39775085449219,38.9213564188379,38.13594807231933,38.78172921525971,3169871
2012-04-25,37.85667419433594,38.554814631378946,37.594871530444806,38.32791993625354,3380361
2012-04-26,37.734500885009766,38.67698999773423,37.43779025355765,38.170838656389975,4377198
2012-04-27,37.786869049072266,38.39774206768552,37.61233390089705,37.769415060797854,1965594
2012-04-30,38.834075927734375,39.11333260943282,37.73450555469676,37.73450555469676,3199398
2012-05-02,38.25810623168945,39.043514220605424,38.08357112304146,38.67699001898785,3811572
2012-05-03,37.9265022277832,38.22321297359014,37.751967051963796,38.04867779777072,1452253
2012-05-04,37.26326370239258,37.90904469925036,37.03636658879834,37.73450955061684,5666533
2012-05-07,36.931636810302734,37.35052296766479,36.024055659680805,37.14107988898376,4565509
2012-05-08,36.91419219970703,37.402889653008856,36.66984110577174,36.93164382017294,2959419
2012-05-09,36.39058303833008,37.08872353845849,36.21604791329798,36.66983734455413,2412310
2012-05-10,35.779701232910156,36.774549778654766,35.60516615113564,36.35566605585264,3946438
2012-05-11,35.3782844543457,35.95425189414619,34.97685453923275,35.77971673674324,3389145
2012-05-14,35.34336471557617,35.53535141814969,34.97684055808227,35.256097171757794,2233766
2012-05-15,35.919342041015625,36.076423201022834,34.94194473711543,35.29101503370232,3494080
2012-05-16,36.495304107666016,36.757106808758955,35.25610654965349,35.70989600438718,4435353
2012-05-17,36.56511306762695,37.28070745398976,36.25094846598085,36.65238061798135,4208594
2012-05-18,36.68729019165039,37.05381441629682,35.79716060816165,36.25095239261513,4935351
2012-05-21,36.285858154296875,36.96654460589353,36.04150947517037,36.617474387917404,1491370
2012-05-22,36.1986083984375,36.49531680923656,35.98916521775632,36.4255032047712,2362045
2012-05-23,36.16368103027344,36.63492675059465,35.69243767723604,36.26840256448747,3087547
